header,score,dist_natc_tend,dist_natc_tend_rev,dist_natc_subopt
5s_Streptomyces-nodosus-1,-52.42,40.99,39.00,31.54
5s_Streptomyces-sp.-4,-52.58,39.62,40.00,26.29
5s_Yersinia-pestis-1,-52.65,30.23,16.10,21.94
5s_Yersinia-pseudotuberculosis-1,-52.65,30.23,16.10,21.94
5s_Hyphomicrobium-sp.-2,-52.66,55.78,56.92,57.75
5s_Agrobacterium-tumefaciens-8,-52.76,39.86,44.15,22.67
5s_Diplonema-papillatum-2,-52.78,49.87,46.83,50.01
5s_Auricularia-auricula-judae-1,-52.90,33.17,32.49,14.13
5s_Stilbum-vulgare-1,-53.07,31.02,32.32,7.65
5s_Bacillus-anthracis-7,-53.28,41.88,44.84,27.52
5s_Salmonella-typhi-1,-53.43,53.61,50.27,57.14
5s_Chlamydophila-abortus-1,-53.54,42.66,32.59,41.84
5s_Pyrococcus-abyssi-1,-53.58,36.51,29.62,26.34
5s_Acanthamoeba-castellanii-1,-53.64,30.73,22.59,15.97
5s_Bacillus-cereus-10,-53.68,42.20,39.88,33.02
5s_Fusarium-culmorum-3,-53.71,26.53,9.14,16.73
5s_Streptomyces-sclerotialus-1,-53.81,40.03,40.00,26.29
5s_Diplonema-papillatum-1,-53.88,54.00,54.01,54.10
5s_Harpalus-rufipes-1,-53.89,26.89,15.00,11.79
5s_Pichia-membranifaciens-1,-53.93,30.50,23.32,14.25
5s_Candida-diversa-1,-53.94,44.82,46.50,34.01
5s_Fusobacterium-mortiferum-2,-54.05,36.99,34.14,22.78
5s_Vibrio-sp.-1,-54.06,55.63,55.99,56.86
5s_Empedobacter-brevis-1,-54.07,26.08,17.65,6.52
5s_Pseudomonas-denitrificans-1,-54.13,26.76,13.00,13.13
5s_Gelidium-amansii-2,-54.20,58.83,60.06,62.22
5s_Neurospora-crassa-11,-54.30,55.52,57.78,54.48
5s_Streptococcus-salivarius-1,-54.42,32.07,31.24,10.55
5s_Streptococcus-thermophilus-1,-54.42,32.07,31.24,10.55
5s_Streptococcus-thermophilus-2,-54.42,32.07,31.24,10.55
5s_Methanothermobacter-thermautotrophicus-1,-54.47,30.10,27.83,8.01
5s_Buchnera-aphidicola-3,-54.50,52.78,52.50,51.35
5s_Thermus-thermophilus-3,-54.54,59.40,63.76,59.91
5s_Saccharomyces-cerevisiae-5,-54.66,49.34,37.11,56.25
5s_Planobispora-longispora-1,-54.74,32.57,17.66,25.31
5s_Flexibacter-sp.-1,-54.75,53.47,51.56,54.12
5s_Thermus-aquaticus-1,-54.76,57.24,60.49,56.46
5s_Chlamydophila-pneumoniae-2,-54.88,46.11,41.99,41.47
5s_Herpetosiphon-aurantiacus-1,-54.92,29.22,20.00,12.73
5s_Pichia-jadinii-2,-54.93,34.23,39.67,8.10
5s_Meloidogyne-arenaria-3,-55.14,56.93,59.85,55.80
5s_Acidithiobacillus-ferrooxidans-3,-55.21,19.38,0.10,2.82
5s_Thiobacillus-sp.-1,-55.21,19.38,0.10,2.82
5s_Grimontia-hollisae-1,-55.21,30.85,21.98,15.37
5s_Brevibacillus-brevis-1,-55.26,45.62,37.50,44.11
5s_Thermotoga-maritima-1,-55.33,35.67,27.34,24.34
5s_Thermotoga-neapolitana-2,-55.33,35.67,27.34,24.34
5s_Thermotoga-sp.-1,-55.33,35.67,27.34,24.34
5s_T_cruziE,-55.42,55.91,54.30,58.02
5s_Streptomyces-sp.-3,-55.49,22.24,3.02,8.21
5s_Pseudonocardia-halophobica-1,-55.51,39.94,41.47,22.84
5s_Rhodococcus-rhodochrous-1,-55.57,40.11,38.67,26.10
5s_Methanococcus-voltae-1,-55.74,31.64,26.39,12.79
5s_Microbotryum-violaceum-1,-55.79,25.61,15.79,5.26
5s_Acidithiobacillus-ferrooxidans-2,-55.85,43.88,37.01,38.79
5s_Frankia-sp.-1,-55.88,56.46,59.00,54.52
5s_Bacillus-clausii-2,-55.88,56.46,58.18,55.33
5s_Rhizoctonia-globularis-1,-55.88,37.55,41.93,14.85
5s_Shigella-flexneri-2,-55.89,51.29,39.67,58.30
5s_Sulfolobus-tokodaii-1,-56.03,41.31,42.04,25.87
5s_Fusobacterium-nucleatum-2,-56.08,48.18,50.83,37.64
5s_Mannheimia-succiniciproducens-3,-56.11,24.81,8.92,9.39
5s_Mycoplasma-mycoides-2,-56.22,42.00,36.25,33.52
5s_Agrobacterium-tumefaciens-6,-56.49,37.94,38.99,18.34
5s_Bacillus-halodurans-5,-56.66,52.18,56.25,43.65
5s_Bursaphelenchus-mucronatus-1,-56.69,55.70,55.91,54.49
5s_Achromobacter-cycloclastes-1,-56.83,51.90,53.67,45.22
5s_Sinorhizobium-meliloti-1,-56.83,51.90,53.67,45.22
5s_Neurospora-africana-1,-56.89,54.06,54.48,50.82
5s_Lactobacillus-plantarum-3,-57.03,52.77,51.29,49.99
5s_Ligia-oceanica-1,-57.09,40.06,52.40,10.67
5s_Salmonella-typhimurium-3,-57.39,51.30,39.22,57.30
5s_Kondoa-malvinella-1,-57.43,42.75,57.18,13.64
5s_Staphylococcus-aureus-2,-57.43,51.35,57.96,38.67
5s_Saccharomyces-cerevisiae-1,-57.46,30.62,17.87,16.52
5s_Homarus-gammarus-1,-57.56,38.31,45.67,11.70
5s_Fusobacterium-varium-1,-57.90,37.32,31.21,22.85
5s_Fusarium-pseudograminearum-7,-57.97,31.61,24.32,12.53
5s_Planocera-reticulata-1,-58.01,59.23,70.63,49.04
5s_Pedobacter-heparinus-1,-58.09,47.94,34.34,51.40
5s_Cellulosimicrobium-cellulans-1,-58.14,24.05,5.93,8.07
5s_Streptomyces-purpureus-1,-58.31,44.89,39.22,37.16
5s_Hyphomicrobium-sp.-6,-58.70,56.76,54.10,57.49
5s_Halorubrum-distributum-7,-58.79,30.83,10.61,23.10
5s_Methylococcus-capsulatus-3,-59.05,50.90,45.67,47.97
5s_Pythium-hydnosporum-1,-59.08,33.62,24.24,17.53
5s_Oceanobacillus-iheyensis-4,-59.09,51.12,54.27,40.00
5s_Proasellus-coxalis-1,-59.10,37.67,33.56,20.35
5s_Methanothermus-fervidus-1,-59.12,35.15,25.51,20.83
5s_Halichondria-panicea-1,-59.24,36.21,29.60,19.80
5s_Lactococcus-lactis-3,-59.26,36.51,23.43,26.85
5s_Photorhabdus-luminescens-2,-59.49,54.66,48.91,55.57
5s_Arthrobacter-polychromogenes-1,-59.63,54.09,64.70,37.95
5s_Halococcus-morrhuae-1,-59.71,59.25,60.85,57.20
5s_Halococcus-morrhuae-2,-59.71,59.25,60.85,57.20
5s_Candida-glabrata-1,-59.72,33.22,25.67,14.26
5s_Kluyveromyces-delphensis-1,-59.72,33.22,25.67,14.26
5s_Menoidium-pellucidum-1,-59.81,41.50,49.14,15.55
5s_Pichia-jadinii-1,-59.84,38.43,47.21,8.24
5s_Bacillus-cereus-5,-59.84,44.43,45.80,27.64
5s_Bacillus-cereus-9,-59.84,44.43,45.80,27.64
5s_Bacillus-thuringiensis-1,-59.84,44.43,45.80,27.64
5s_Bacillus-thuringiensis-5,-59.84,44.43,45.80,27.64
5s_Vibrio-adaptatus-1,-59.94,44.42,55.44,17.88
5s_Paenibacillus-popilliae-1,-59.98,49.96,56.87,33.02
5s_Bacillus-cereus-8,-60.07,44.43,45.57,27.64
5s_Bacillus-thuringiensis-4,-60.07,44.43,45.57,27.64
5s_Streptomyces-diastaticus-1,-60.20,48.30,42.84,41.85
5s_Xanthobacter-viscosus-1,-60.30,49.79,62.25,26.83
5s_Haloarcula-marismortui-2,-60.44,44.07,35.64,36.14
5s_Fusarium-asiaticum-2,-60.54,29.48,9.14,18.77
5s_Fusarium-cerealis-3,-60.54,29.48,9.14,18.77
5s_Ceratobasidium-cornigerum-1,-60.78,35.95,32.50,14.56
5s_Uthatobasidium-fusisporum-1,-60.78,35.95,32.50,14.56
5s_Bradyrhizobium-japonicum-1,-60.79,44.14,64.10,7.52
5s_Bordetella-bronchiseptica-1,-60.82,46.89,47.60,32.24
5s_Bordetella-parapertussis-1,-60.82,46.89,47.60,32.24
5s_Bordetella-pertussis-1,-60.82,46.89,47.60,32.24
5s_Pteridium-aquilinum-1,-60.90,45.15,67.95,6.61
5s_Ehrlichia-ruminantium-1,-61.09,42.69,37.00,29.99
5s_Streptomyces-roseoverticillatus-1,-61.15,46.21,39.53,37.96
5s_Caulobacter-sp.-4,-61.17,54.38,54.03,47.95
5s_Acinetospora-crinita-1,-61.32,25.79,10.36,5.69
5s_Leptothrix-discophora-1,-61.41,29.72,16.19,11.57
5s_Metasequoia-glyptostroboides-1,-61.60,58.71,67.67,46.85
5s_Aeromonas-salmonicida-1,-61.61,52.02,63.37,31.07
5s_Halorubrum-distributum-5,-61.64,33.19,25.29,12.64
5s_Halorubrum-terrestre-1,-61.64,33.19,25.29,12.64
5s_Lactobacillus-delbrueckii-1,-61.76,53.51,47.72,51.05
5s_Gracilaria-compressa-1,-61.80,60.25,59.24,59.70
5s_Colacogloea-peniophorae-1,-62.02,37.79,41.25,10.11
5s_Natronococcus-occultus-1,-62.04,41.37,57.97,4.10
5s_Geobacillus-stearothermophilus-4,-62.24,59.01,58.72,56.08
5s_Methylobacterium-extorquens-1,-62.37,36.76,46.09,1.81
5s_Sporolactobacillus-nakayamae-1,-62.47,46.13,36.24,39.69
5s_Hyphomicrobium-sp.-3,-62.60,56.30,49.12,57.19
5s_Equisetum-arvense-1,-62.64,45.63,67.95,6.31
5s_Fusarium-asiaticum-6,-62.65,32.82,24.96,10.85
5s_Fusarium-lunulosporum-7,-62.65,32.82,24.96,10.85
5s_Bugula-neritina-1,-62.67,62.01,61.61,61.74
5s_Pleurodeles-waltl-1,-62.76,54.00,61.00,38.22
5s_Escherichia-coli-4,-62.87,51.28,33.44,57.52
5s_Hyphomicrobium-vulgare-1,-62.94,54.01,46.64,52.44
5s_Vibrio-fischeri-1,-63.20,36.97,22.36,25.35
5s_Misgurnus-fossilis-1,-63.28,53.94,33.46,65.09
5s_Haloferax-volcanii-3,-63.35,56.40,59.48,46.35
5s_Saprolegnia-ferax-1,-63.45,23.09,1.25,4.57
5s_Geobacillus-kaustophilus-6,-63.63,59.96,62.62,53.61
5s_Fusarium-culmorum-6,-63.89,40.61,21.15,36.78
5s_Herbidospora-cretacea-1,-64.18,29.63,15.92,8.79
5s_Oceanobacillus-iheyensis-2,-64.22,49.62,46.31,38.35
5s_Nicotiana-tabacum-1,-64.22,28.46,11.00,10.17
5s_Bacillus-anthracis-10,-64.34,43.03,30.53,34.23
5s_Shewanella-colwelliana-1,-64.42,38.95,32.95,19.48
5s_Porphyromonas-gingivalis-2,-64.48,43.05,27.83,36.85
5s_Bartonella-bacilliformis-1,-64.50,45.63,48.28,24.11
5s_Bacillus-anthracis-5,-64.51,41.08,31.57,27.15
5s_Clostridium-butyricum-1,-64.54,50.56,51.57,35.57
5s_Roseococcus-thiosulfatophilus-1,-64.67,62.86,57.65,66.25
5s_Bacillus-halodurans-3,-64.96,50.94,51.66,36.20
5s_Pseudonocardia-thermophila-1,-64.98,54.74,44.10,55.15
5s_Candidatus-Tremblaya-princeps-6,-65.07,43.36,31.65,33.36
5s_Fusobacterium-nucleatum-5,-65.09,31.99,16.10,14.76
5s_Bartonella-quintana-1,-65.26,45.48,41.57,29.61
5s_Bacillus-halodurans-2,-65.45,50.30,50.38,35.06
5s_Tulasnella-violea-1,-65.54,24.10,2.00,4.75
5s_Caulobacter-sp.-2,-65.57,53.90,51.13,45.00
5s_Gracilaria-compressa-2,-65.60,61.08,58.40,59.24
5s_Ascaris-lumbricoides-1,-65.64,56.53,54.58,49.37
5s_Lethenteron-japonicum-2,-66.04,42.59,51.53,10.22
5s_Mycobacterium-bovis-2,-66.11,24.82,3.46,4.90
5s_Mycobacterium-tuberculosis-1,-66.11,24.82,3.46,4.90
5s_Spirogyra-grevilleana-1,-66.20,54.44,47.41,49.70
5s_Staphylococcus-aureus-1,-66.26,54.85,58.79,39.50
5s_Plagiomnium-trichomanes-1,-66.62,43.82,55.38,9.46
5s_Entosiphon-sulcatum-1,-66.64,34.42,24.51,12.12
5s_Methanosarcina-acetivorans-1,-66.74,45.54,42.98,26.91
5s_Hyphomicrobium-sp.-5,-66.76,44.82,46.90,20.81
5s_Halobacterium-salinarum-3,-66.78,46.68,39.04,34.21
5s_Lactococcus-lactis-5,-66.79,38.73,22.56,26.85
5s_Desulfovibrio-vulgaris-2,-66.91,43.97,32.02,33.00
5s_Paracoccus-versutus-1,-66.93,49.77,43.68,38.72
5s_Crithidia-fasciculata-1,-67.33,57.41,53.57,51.31
5s_Aspergillus-unguis-1,-67.39,24.62,2.14,4.33
5s_Ehrlichia-chaffeensis-1,-67.63,63.96,62.01,62.25
5s_Ralstonia-solanacearum-1,-67.70,25.65,1.48,7.78
5s_Prosthecochloris-aestuarii-1,-67.93,30.77,10.13,14.26
5s_Mycoplasma-penetrans-1,-67.94,44.32,30.43,34.59
5s_Brucella-melitensis-2,-67.99,51.76,58.45,28.82
5s_Porphyra-yezoensis-1,-68.10,45.59,45.18,23.48
5s_Bacillus-halodurans-6,-68.14,51.36,51.17,34.76
5s_Chlamydophila-pneumoniae-3,-68.15,50.64,41.99,41.77
5s_Euglena-gracilis-1,-68.43,41.63,41.72,14.73
5s_Clostridium-acetobutylicum-2,-68.81,47.44,49.84,23.66
5s_Staphylococcus-haemolyticus-1,-69.15,59.96,57.35,53.38
5s_Escherichia-coli-8,-69.17,49.56,41.00,38.50
5s_Acremonium-chrysogenum-1,-69.23,48.41,33.05,42.96
5s_Silicibacter-pomeroyi-1,-69.41,42.77,35.42,23.48
5s_Bacillus-methanolicus-9,-69.51,44.12,29.36,33.49
5s_Hyphomicrobium-sp.-7,-69.55,39.65,42.73,6.67
5s_Hyphomicrobium-vulgare-2,-69.55,39.65,42.73,6.67
5s_Brucella-melitensis-1,-69.90,39.93,25.12,24.77
5s_Juniperus-media-1,-70.17,59.41,47.81,60.23
5s_Distigma-proteus-1,-70.21,31.40,13.02,10.96
5s_Natronomonas-pharaonis-2,-70.43,34.75,26.16,7.65
5s_Clostridium-acetobutylicum-5,-70.63,46.05,40.83,26.69
5s_Photorhabdus-luminescens-3,-70.64,51.06,26.66,55.89
5s_Clostridium-innocuum-1,-70.71,39.89,32.10,16.85
5s_Rhodococcus-fascians-2,-70.91,38.21,27.12,16.61
5s_Bacillus-sp.-1,-71.22,49.88,30.95,47.46
5s_Photorhabdus-luminescens-1,-71.23,55.00,38.28,55.48
5s_Bacillus-licheniformis-1,-71.23,56.14,38.96,58.23
5s_Actinomadura-madurae-1,-71.44,61.79,60.37,53.58
5s_Deinococcus-radiodurans-3,-71.71,35.36,20.89,13.47
5s_Streptomyces-brasiliensis-1,-71.89,42.10,38.86,15.53
5s_Fusarium-cerealis-2,-71.95,27.58,4.77,6.04
5s_Escherichia-coli-10,-71.99,64.61,52.87,68.97
5s_Ustilago-maydis-1,-72.08,46.25,63.00,3.68
5s_Staphylococcus-epidermidis-3,-72.14,61.35,55.90,56.00
5s_Candida-parapsilosis-1,-72.15,40.31,35.99,12.78
5s_Nannocystis-exedens-1,-72.19,52.31,46.18,38.56
5s_Streptomyces-coelicolor-3,-72.21,28.46,4.52,8.65
5s_Bacillus-cereus-4,-72.21,41.25,24.40,27.15
5s_Methanococcus-voltae-2,-72.68,40.80,39.28,10.46
5s_Tremella-mesenterica-1,-72.86,48.65,49.38,23.72
5s_Arthrobacter-globiformis-1,-72.87,47.30,44.85,24.18
5s_Arthrobacter-oxydans-1,-72.87,47.30,44.85,24.18
5s_Microbacterium-testaceum-1,-72.88,45.91,44.25,20.60
5s_Cyanophora-paradoxa-1,-72.93,43.23,29.00,27.75
5s_Chordaria-flagelliformis-1,-72.95,41.13,42.16,8.28
5s_Halorhodospira-halophila-1,-73.11,63.42,56.00,61.15
5s_Bacillus-thuringiensis-6,-73.17,44.01,24.69,34.18
5s_Bartonella-henselae-2,-73.26,61.58,61.79,49.69
5s_Chlorobium-tepidum-1,-73.37,37.55,24.05,15.23
5s_Staphylococcus-haemolyticus-2,-73.46,52.36,49.27,34.34
5s_Nephila-clavipes-1,-73.50,29.22,10.48,3.69
5s_Palmaria-palmata-1,-73.65,46.36,46.14,19.28
5s_Natronomonas-pharaonis-1,-73.90,32.11,18.60,3.82
5s_Fusarium-cerealis-9,-73.94,58.49,44.94,56.59
5s_Bombyx-mori-4,-74.04,36.29,18.92,15.91
5s_Acremonium-persicinum-3,-74.11,49.06,48.08,25.00
5s_Streptomyces-rimosus-2,-74.14,44.74,33.00,27.07
5s_Corynebacterium-jeikeium-1,-74.28,50.07,48.18,27.75
5s_Cryptosporidium-parvum-1,-74.45,45.13,30.13,30.80
5s_Cryptosporidium-parvum-2,-74.45,45.13,30.13,30.80
5s_Candida-rugosa-1,-74.46,37.94,31.60,7.76
5s_Rhodococcus-fascians-1,-74.57,37.38,20.93,16.63
5s_Ustilago-scabiosae-1,-74.67,31.17,13.11,5.73
5s_Pseudonocardia-compacta-1,-74.76,34.90,20.88,9.05
5s_Asterias-vulgaris-1,-74.82,27.56,3.02,4.85
5s_Streptomyces-avermitilis-1,-74.87,45.47,37.00,24.54
5s_Streptomyces-avermitilis-4,-74.87,45.47,37.00,24.54
5s_Streptomyces-avermitilis-5,-74.87,45.47,37.00,24.54
5s_Tricharina-hiemalis-1,-74.92,29.41,9.35,3.96
5s_Sporidiobolus-salmonicolor-1,-74.94,36.43,30.01,4.33
5s_Geobacillus-kaustophilus-7,-75.33,49.79,31.31,42.72
5s_Bacillus-anthracis-2,-75.62,41.25,20.99,27.15
5s_Bacillus-cereus-11,-75.62,41.25,20.99,27.15
5s_Mycobacterium-avium-1,-75.69,34.49,21.52,6.28
5s_Phaffia-rhodozyma-1,-75.78,40.95,32.50,14.56
5s_Bacillus-cereus-6,-76.02,41.45,21.15,27.19
5s_Bacillus-thuringiensis-2,-76.02,41.45,21.15,27.19
5s_Samia-cynthia-ricini-1,-76.07,42.13,38.92,11.41
5s_Mycobacterium-smegmatis-2,-76.19,29.27,6.21,5.40
5s_Pythium-pachycaule-1,-76.22,45.95,42.99,18.66
5s_Pythium-torulosum-1,-76.22,45.95,42.99,18.66
5s_Rickettsia-conorii-1,-76.28,29.62,1.00,11.57
5s_Fellomyces-penicillatus-1,-76.57,42.34,44.37,6.09
5s_Halorubrum-saccharovorum-1,-76.65,61.77,46.22,62.45
5s_Staphylococcus-epidermidis-1,-76.74,61.48,52.60,55.08
5s_Clostridium-acetobutylicum-1,-77.17,51.41,49.35,27.71
5s_Rickettsia-moozeri-1,-77.24,51.32,48.01,28.71
5s_Brevibacterium-helvolum-1,-77.34,45.92,36.44,23.97
5s_Bacillus-anthracis-3,-77.64,44.30,21.03,34.23
5s_Eimeria-tenella-1,-77.67,58.51,52.35,45.51
5s_Mortierella-formosensis-1,-78.07,29.83,5.00,6.40
5s_Samia-cynthia-1,-78.27,41.39,33.65,12.24
5s_Shewanella-hanedai-1,-78.76,55.86,31.47,57.36
5s_Fusobacterium-nucleatum-4,-78.78,41.19,21.77,23.02
5s_Rickettsia-prowazekii-1,-78.78,50.17,29.53,42.19
5s_Paramecium-tetraurelia-1,-79.13,52.67,55.30,23.60
5s_Mycobacterium-bovis-3,-79.16,38.23,27.44,8.08
5s_Mycobacterium-tuberculosis-4,-79.16,38.23,27.44,8.08
5s_Geobacillus-kaustophilus-2,-79.25,67.00,57.92,63.83
5s_Streptomyces-avermitilis-3,-79.72,47.09,37.00,24.54
5s_Anaplasma-marginale-1,-80.03,49.20,37.46,30.11
5s_Fusarium-sporotrichioides-2,-80.23,52.42,37.31,39.73
5s_Caulobacter-sp.-7,-80.38,55.39,39.49,46.29
5s_Haemophilus-influenzae-1,-80.77,34.92,13.52,10.47
5s_Saccoglossus-kowalevskii-1,-80.89,32.06,12.16,3.14
5s_Ectothiorhodospira-shaposhnikovii-1,-80.91,45.59,42.85,13.01
5s_Thermus-sp.-1,-81.20,35.02,19.44,4.41
5s_Propionibacterium-acnes-1,-81.39,51.67,46.37,27.26
5s_Clostridium-butyricum-2,-81.91,31.52,4.08,8.56
5s_Agrobacterium-tumefaciens-2,-82.20,49.76,50.00,17.09
5s_Cyanidium-caldarium-1,-82.23,59.05,48.00,46.91
5s_Agrobacterium-tumefaciens-1,-82.47,50.53,52.02,17.09
5s_Ginkgo-biloba-1,-82.69,42.23,38.97,5.04
5s_Haloarcula-marismortui-1,-82.71,56.74,53.10,34.39
5s_Agrobacterium-tumefaciens-3,-82.83,46.13,40.96,14.61
5s_Asellus-aquaticus-1,-82.85,48.91,52.73,11.14
5s_Bacillus-anthracis-9,-83.15,41.52,14.27,27.15
5s_Renobacter-vaculatum-1,-83.23,50.26,39.27,28.27
5s_Coxiella-burnetii-1,-83.43,28.28,0.08,1.33
5s_S_kowalev2E,-83.56,32.34,10.34,3.14
5s_Fusarium-asiaticum-7,-83.57,47.02,28.37,29.11
5s_Fusarium-cerealis-8,-83.57,47.02,28.37,29.11
5s_Fusarium-culmorum-7,-83.57,47.02,28.37,29.11
5s_Fusarium-lunulosporum-8,-83.57,47.02,28.37,29.11
5s_Fusarium-pseudograminearum-8,-83.57,47.02,28.37,29.11
5s_Saccharomyces-cerevisiae-3,-83.70,42.89,29.52,15.46
5s_Yersinia-pseudotuberculosis-5,-83.73,40.59,16.10,21.94
5s_Thermomonospora-chromogena-1,-83.80,50.16,51.00,15.69
5s_Haemophilus-aegyptius-1,-83.92,34.62,9.00,10.92
5s_Hyphomonas-polymorpha-1,-84.13,46.95,43.78,12.93
5s_Saccharomonospora-glauca-1,-84.25,41.06,31.50,7.42
5s_Saccharomonospora-sp.-1,-84.25,41.06,31.50,7.42
5s_Streptomyces-coelicolor-1,-84.55,33.85,7.52,9.50
5s_Geobacillus-kaustophilus-4,-84.66,63.42,51.90,53.70
5s_Octopus-vulgaris-1,-84.80,53.96,41.56,35.53
5s_Spirosoma-sp.-1,-85.27,53.83,42.82,33.38
5s_Fusarium-lunulosporum-10,-85.27,58.97,44.13,47.50
5s_Bacillus-subtilis-1,-85.44,51.75,20.91,48.91
5s_Emericella-nidulans-5,-85.57,49.62,9.61,53.68
5s_Deinococcus-radiophilus-1,-85.65,42.24,22.53,18.55
5s_Agrobacterium-tumefaciens-4,-85.76,49.45,45.50,17.09
5s_Haemophilus-influenzae-6,-85.81,35.11,9.05,10.47
5s_Pyrococcus-furiosus-1,-85.87,39.48,26.80,5.77
5s_Haloferax-mediterranei-1,-85.91,63.94,58.57,47.36
5s_Caulobacter-sp.-3,-86.14,59.39,46.03,46.00
5s_Ganoderma-applanatum-1,-86.19,44.41,32.49,14.56
5s_Ectothiorhodospira-mobilis-1,-86.34,46.19,39.20,13.02
5s_Clostridium-tyrobutyricum-4,-86.39,54.15,40.86,35.20
5s_Artemia-salina-1,-86.82,47.55,45.65,10.17
5s_Artemia-sp.-4,-86.82,47.55,45.65,10.17
5s_Aplysia-kurodai-1,-87.04,60.75,64.70,30.52
5s_Diatoma-tenue-1,-87.24,50.77,51.07,14.00
5s_Chlamydomonas-reinhardtii-2,-87.49,60.86,37.54,57.54
5s_Streptomyces-avermitilis-2,-87.97,50.41,35.44,27.80
5s_Caulobacter-sp.-6,-88.15,64.10,57.44,46.72
5s_Geobacillus-stearothermophilus-3,-88.36,52.69,49.82,19.90
5s_Meloidogyne-arenaria-2,-88.55,56.51,50.61,30.38
5s_Halobacterium-salinarum-2,-88.59,48.92,28.01,30.17
5s_Halobacterium-sp.-1,-88.59,48.92,28.01,30.17
5s_Mycoplasma-genitalium-1,-88.72,47.84,27.33,27.48
5s_Exidia-glandulosa-1,-88.72,39.62,13.79,16.35
5s_Stella-humosa-1,-88.92,53.16,39.34,31.23
5s_Corynebacterium-jeikeium-2,-89.32,52.68,40.97,27.75
5s_Bjerkandera-adusta-1,-89.52,48.55,41.57,14.56
5s_Gymnosporangium-sabinae-1,-89.54,32.55,3.00,5.10
5s_Trimorphomyces-papilionaceus-1,-90.77,49.02,25.37,30.91
5s_Geobacillus-kaustophilus-1,-91.04,66.34,52.98,55.02
5s_Methylobacterium-sp.-1,-91.39,50.35,39.07,20.60
5s_Curtobacterium-citreum-1,-91.69,51.67,49.18,14.15
5s_P_cynthiaE,-92.11,44.72,26.44,15.61
5s_Candida-zeylanoides-1,-92.32,40.34,20.20,8.51
5s_Dugesia-japonica-1,-92.50,34.96,5.54,6.86
5s_Pichia-angusta-1,-92.67,43.00,21.04,15.30
5s_Saccharopolyspora-hordei-1,-92.69,66.35,60.48,45.89
5s_Artemia-sp.-2,-92.71,45.10,32.37,10.24
5s_Thermotoga-neapolitana-1,-93.19,48.28,27.51,24.15
5s_Antheraea-pernyi-1,-94.35,50.35,41.87,14.82
5s_Methanococcus-vannielii-1,-94.43,46.70,19.57,26.10
5s_Pimelobacter-simplex-1,-94.65,67.46,56.52,51.23
5s_Toxoplasma-gondii-2,-94.76,53.22,41.86,23.05
5s_Saccharopolyspora-rectivirgula-1,-94.77,56.45,46.44,28.14
5s_Cryptococcus-albidus-1,-94.83,42.00,26.16,5.01
5s_Pseudonocardia-hydrocarbonoxydans-1,-95.54,54.96,59.52,9.80
5s_Gelidium-amansii-1,-95.55,61.90,40.08,50.07
5s_Saccharopolyspora-erythraea-1,-95.74,69.95,61.01,53.08
5s_Thermoplasma-acidophilum-1,-95.79,34.63,4.08,4.01
5s_Bacteroides-thetaiotaomicron-1,-95.84,37.51,8.85,7.85
5s_Eisenia-bicyclis-1,-96.90,37.34,10.07,5.05
5s_Schizochytrium-aggregatum-1,-97.24,45.76,20.00,20.04
5s_Natrialba-magadii-1,-97.25,42.50,27.45,2.79
5s_Deinococcus-radiodurans-2,-97.82,43.57,23.06,9.83
5s_Hyphomicrobium-sp.-4,-98.37,61.40,27.97,57.87
5s_Rhodopseudomonas-palustris-2,-98.58,48.56,26.51,20.58
5s_Halobacterium-sp.-2,-99.00,57.60,55.91,17.89
5s_Microtetraspora-glauca-1,-99.12,54.15,33.80,29.52
5s_Toxoplasma-gondii-1,-99.71,54.88,41.88,23.05
5s_Streptomyces-coelicolor-6,-100.05,37.56,4.52,8.11
5s_Bacillus-megaterium-2,-101.27,51.10,9.23,42.81
5s_Tropheryma-whipplei-1,-101.77,61.27,46.90,35.13
5s_Geobacillus-stearothermophilus-1,-102.16,50.10,28.32,19.82
5s_Oceanobacillus-iheyensis-3,-102.17,64.52,50.88,40.50
5s_Nitrobacter-winogradskyi-1,-103.18,44.50,15.50,14.83
5s_Methanococcus-vannielii-2,-103.27,60.71,66.80,12.06
5s_Methanothermococcus-thermolithotrophicus-1,-104.02,49.62,25.76,19.08
5s_Rhodopseudomonas-palustris-3,-104.66,58.66,53.72,17.61
5s_Limulus-polyphemus-1,-104.72,52.86,36.29,17.56
5s_Thermotoga-petrophila-1,-104.86,52.20,27.39,24.34
5s_Methanosarcina-barkeri-1,-105.01,65.81,71.01,21.42
5s_C_paradoxE,-105.02,56.03,41.11,21.94
5s_Clavispora-opuntiae-1,-105.60,42.19,10.03,10.92
5s_Meloidogyne-arenaria-4,-105.71,56.27,56.28,6.84
5s_Haloferax-mediterranei-2,-105.78,66.83,46.93,47.79
5s_Thiothrix-nivea-1,-106.82,38.89,3.09,6.77
5s_Meloidogyne-arenaria-1,-108.11,56.96,55.92,6.84
5s_Geobacillus-stearothermophilus-2,-108.45,40.39,6.69,6.03
5s_Leifsonia-aquatica-1,-108.68,57.31,31.34,31.92
5s_Rhabdomonas-costata-1,-108.82,44.95,13.00,13.03
5s_Helicobacter-pylori-3,-109.69,58.42,54.66,10.92
5s_Fusarium-asiaticum-1,-110.33,50.72,19.24,22.58
5s_Fusarium-cerealis-1,-110.33,50.72,19.24,22.58
5s_Fusarium-culmorum-1,-110.33,50.72,19.24,22.58
